	AND-0.1-10000.dens-77, 	Mosek, 	8, 	2, 	2, 	2, 	Optimal, 	-4.501187982889162664257298729353351518511772155761718750000000000000000000000000e-01, 	0.000000000000000000000000000000000000000000000000000000000000000000000000000000, 	3.751112438775378683450401062771106808213517069816589355468750000000000000000000e-04, 	8.851704091927814488371950574219226837158203125000000000000000000000000000000000e-13, 	3.141960391061292331200516687768410401156160549618334698607213795185089111328125e-13, 	1.239008895481674699112772941589355468750000000000000000000000000000000000000000e-13, 	1.644517366727882290433626621961593627929687500000000000000000000000000000000000e-08, 	8.412834551105484490371723485253440538711444673936057370156049728393554687500000e-12, 	3.551537194772385368368711573504965459124882443120441166684031486511230468750000e-11, 	9.465379552315787036193305346331067961498628212838258796141043511091624843421533e-01, 	2.003242621496020836602269810100551694631576538085937500000000000000000000000000e-01, 	-1.316678354932950599392284380407119112757426170404184695428284612717106938362122e-16, 	9.797967349367917716529419180915283504873514175415039062500000000000000000000000e-03, 	37, 	133, 	133, 	133, 	33, 	8.702278137207031250000000000000000000000000000000000000000000000000000000000000e-04, 
	AND-0.1-10000.dens-77, 	ECOS_L, 	24, 	2, 	2, 	2, 	Optimal, 	-4.501187975578750388727655717957532033324241638183593750000000000000000000000000e-01, 	0.000000000000000000000000000000000000000000000000000000000000000000000000000000, 	3.751103545598247560044491422104329103603959083557128906250000000000000000000000e-04, 	3.174217659551725745359362917952239513397216796875000000000000000000000000000000e-09, 	1.318535494423852955399133162872182117864028327858250122517347335815429687500000e-09, 	7.446790406540060303086647763848304748535156250000000000000000000000000000000000e-10, 	0.000000000000000000000000000000000000000000000000000000000000000000000000000000, 	0.000000000000000000000000000000000000000000000000000000000000000000000000000000, 	0.000000000000000000000000000000000000000000000000000000000000000000000000000000, 	9.465379541769093101146138549759497834043904031087021764160951426195993652504537e-01, 	2.003242641398124967988536582197411917150020599365234375000000000000000000000000e-01, 	1.667795986722894400185374617848914579105079787624266174361764569766819477081299e-14, 	9.797967332668104309401080342922796262428164482116699218750000000000000000000000e-03, 	0, 	0, 	0, 	0, 	0, 	3.728866577148437500000000000000000000000000000000000000000000000000000000000000e-04, 
	AND-0.1-10000.dens-78, 	Mosek, 	8, 	2, 	2, 	2, 	Optimal, 	-4.370866663725531675588342750415904447436332702636718750000000000000000000000000e-01, 	0.000000000000000000000000000000000000000000000000000000000000000000000000000000, 	1.388118219179233963704236760443118847870025422963635719497688114643096923828125e-12, 	1.023361950736045855592237785458564758300781250000000000000000000000000000000000e-12, 	3.640868530618317724401976472555866903325905159505282426835037767887115478515625e-13, 	1.442838903908949532706174068152904510498046875000000000000000000000000000000000e-13, 	1.885122058453703175473492592573165893554687500000000000000000000000000000000000e-09, 	8.593030760638870102263691885240029597753386170211342687252908945083618164062500e-12, 	2.49914512533444867204852461747716118635465054609312574029900133609771728515625e-11, 	8.97392484818392200933303237234100946100849596256286274690780856990968097905264e-01, 	2.106183624246519836553659388300729915499687194824218750000000000000000000000000e-01, 	3.463005388336284472855508553834624763112515211105346679687500000000000000000000e-03, 	2.233099882657342343753731350730618032685015350580215454101562500000000000000000e-04, 	34, 	121, 	121, 	121, 	30, 	8.289813995361328125000000000000000000000000000000000000000000000000000000000000e-04, 
	AND-0.1-10000.dens-78, 	ECOS_L, 	24, 	2, 	2, 	2, 	Optimal, 	-4.370866616563218731705831032741116359829902648925781250000000000000000000000000e-01, 	2.192308524921478325731909690400568344048615188057738123461604118347167968750000e-10, 	0.000000000000000000000000000000000000000000000000000000000000000000000000000000, 	1.694154594389374324236996471881866455078125000000000000000000000000000000000000e-09, 	7.011666097721626791595624714605126254207689839859085623174905776977539062500000e-10, 	3.948384952323635843640659004449844360351562500000000000000000000000000000000000e-10, 	0.000000000000000000000000000000000000000000000000000000000000000000000000000000, 	0.000000000000000000000000000000000000000000000000000000000000000000000000000000, 	0.000000000000000000000000000000000000000000000000000000000000000000000000000000, 	8.973924780143086207483735730784589034081709324112245789602982764183617463430377e-01, 	2.106183570633149426676311577466549351811408996582031250000000000000000000000000e-01, 	3.463011823813976885338972167005522351246327161788940429687500000000000000000000e-03, 	2.233172075237322513549531599608144460944458842277526855468750000000000000000000e-04, 	0, 	0, 	0, 	0, 	0, 	3.929138183593750000000000000000000000000000000000000000000000000000000000000000e-04, 
	AND-0.1-10000.dens-79, 	Mosek, 	8, 	2, 	2, 	2, 	Optimal, 	-4.389064776788129118578751786117209121584892272949218750000000000000000000000000e-01, 	0.000000000000000000000000000000000000000000000000000000000000000000000000000000, 	8.406481260153793334931445929532269241424291550401903805322945117950439453125000e-11, 	3.339576185035220134977862471714615821838378906250000000000000000000000000000000e-11, 	1.18571583267619805107428358972938473546443471917655188008211553096771240234375e-11, 	4.711776108168308496715326327830553054809570312500000000000000000000000000000000e-12, 	1.728584386739839828805997967720031738281250000000000000000000000000000000000000e-09, 	8.405628150528037915495914747545627872249429657358632539398968219757080078125000e-11, 	4.140218868437390610307900735498690125702125897078076377511024475097656250000000e-10, 	9.088226155269021030270577245298276400677340046081814936183905883113975570592923e-01, 	1.977803976779779482342291885288432240486145019531250000000000000000000000000000e-01, 	1.111860178102106518766012399623832607176154851913452148437500000000000000000000e-03, 	1.803140698299933019493890284934423107188194990158081054687500000000000000000000e-03, 	25, 	84, 	84, 	84, 	21, 	6.000995635986328125000000000000000000000000000000000000000000000000000000000000e-04, 
	AND-0.1-10000.dens-79, 	ECOS_L, 	24, 	2, 	2, 	2, 	Optimal, 	-4.389064746083350398997424690605839714407920837402343750000000000000000000000000e-01, 	1.598436834236380956765173134200702653728853874781634658575057983398437500000000e-10, 	0.000000000000000000000000000000000000000000000000000000000000000000000000000000, 	1.865273237949827134229963121470063924789428710937500000000000000000000000000000e-09, 	7.722532776881335100928993728979041893945023389278503600507974624633789062500000e-10, 	4.397117114862680864462163299322128295898437500000000000000000000000000000000000e-10, 	0.000000000000000000000000000000000000000000000000000000000000000000000000000000, 	0.000000000000000000000000000000000000000000000000000000000000000000000000000000, 	0.000000000000000000000000000000000000000000000000000000000000000000000000000000, 	9.088226110971391442507497434327405792550143373701785596383060088500681785074696e-01, 	1.977803944502925515003255441115470603108406066894531250000000000000000000000000e-01, 	1.111864633116461118303441857335656095528975129127502441406250000000000000000000e-03, 	1.803144619860339937025828227490364952245727181434631347656250000000000000000000e-03, 	0, 	0, 	0, 	0, 	0, 	3.950595855712890625000000000000000000000000000000000000000000000000000000000000e-04, 
	AND-0.1-10000.dens-80, 	Mosek, 	8, 	2, 	2, 	2, 	Optimal, 	-4.350257249650319457678904200292890891432762145996093750000000000000000000000000e-01, 	0.000000000000000000000000000000000000000000000000000000000000000000000000000000, 	6.349861662279779241785382382090574537869542837142944335937500000000000000000000e-04, 	8.330836021031018390203826129436492919921875000000000000000000000000000000000000e-14, 	3.40705248111117247242113828838913619213813951946967506501096067950129508972168e-14, 	2.190261860768316637404495850205421447753906250000000000000000000000000000000000e-14, 	3.668847448068390804110094904899597167968750000000000000000000000000000000000000e-10, 	8.210387860595989661915025961192077691734245159516092371632112190127372741699219e-13, 	2.764952082207358602686537778133196968221446665481266791175585240125656127929688e-12, 	9.04217666059987321939553786154931428803335756122893786908818947808422368431407e-01, 	2.024503356090106009901319339405745267868041992187500000000000000000000000000000e-01, 	1.890762588185921147521106888689246261492371559143066406250000000000000000000000e-02, 	4.973216813094867744498378848560382214511520833528923635213914167252369225025177e-17, 	14, 	39, 	39, 	39, 	10, 	5.428791046142578125000000000000000000000000000000000000000000000000000000000000e-04, 
	AND-0.1-10000.dens-80, 	ECOS_L, 	24, 	2, 	2, 	2, 	Optimal, 	-4.350257248786569830301118599891196936368942260742187500000000000000000000000000e-01, 	0.000000000000000000000000000000000000000000000000000000000000000000000000000000, 	6.349723945638128608584538348225123627344146370887756347656250000000000000000000e-04, 	1.537256339584347486493243195582181215286254882812500000000000000000000000000000e-09, 	6.378815008893370690332240187522209323711663842004782054573297500610351562500000e-10, 	3.764531464334197607968235388398170471191406250000000000000000000000000000000000e-10, 	0.000000000000000000000000000000000000000000000000000000000000000000000000000000, 	0.000000000000000000000000000000000000000000000000000000000000000000000000000000, 	0.000000000000000000000000000000000000000000000000000000000000000000000000000000, 	9.042176659353745915407916516115348027702018013243829772471278602151350290789451e-01, 	2.024503364018505613408649423945462331175804138183593750000000000000000000000000e-01, 	1.890762568815807301292331032982474425807595252990722656250000000000000000000000e-02, 	2.111113579432816496339358407971777709132878142472833360443473793566226959228516e-13, 	0, 	0, 	0, 	0, 	0, 	3.750324249267578125000000000000000000000000000000000000000000000000000000000000e-04, 
	AND-0.1-10000.dens-81, 	Mosek, 	8, 	2, 	2, 	2, 	Optimal, 	-4.523220397543294413189585156942484900355339050292968750000000000000000000000000e-01, 	0.000000000000000000000000000000000000000000000000000000000000000000000000000000, 	1.041562772451921057865337205683431420766282826662063598632812500000000000000000e-04, 	1.147207329132982067676493898034095764160156250000000000000000000000000000000000e-13, 	4.322813563066146182330984878964566578407862501576275349179923068732023239135742e-14, 	2.109423746787797426804900169372558593750000000000000000000000000000000000000000e-14, 	1.093858070788655822980217635631561279296875000000000000000000000000000000000000e-08, 	1.507108987351929670388959426410021376265685466577792794851120561361312866210938e-12, 	6.278646159113949809904912971671948136893892655763238508370704948902130126953125e-12, 	9.535422641023152326107907771999606872733269341888113387349033217666745585453387e-01, 	2.008938881686726518616126213601091876626014709472656250000000000000000000000000e-01, 	2.266529665273816704362808138739637797698378562927246093750000000000000000000000e-03, 	-1.473131764040072354454257093718363712707795237528279885808046856254804879426956e-16, 	51, 	187, 	187, 	187, 	47, 	2.124071121215820312500000000000000000000000000000000000000000000000000000000000e-03, 
	AND-0.1-10000.dens-81, 	ECOS_L, 	24, 	2, 	2, 	2, 	Optimal, 	-4.523220389037791999697901701438240706920623779296875000000000000000000000000000e-01, 	0.000000000000000000000000000000000000000000000000000000000000000000000000000000, 	1.041445692676063182772680515419949642819119617342948913574218750000000000000000e-04, 	3.660279357386997389767202548682689666748046875000000000000000000000000000000000e-09, 	1.515203059751748501512076761706289407261039059449103660881519317626953125000000e-09, 	8.570132936647212318348465487360954284667968750000000000000000000000000000000000e-10, 	0.000000000000000000000000000000000000000000000000000000000000000000000000000000, 	0.000000000000000000000000000000000000000000000000000000000000000000000000000000, 	0.000000000000000000000000000000000000000000000000000000000000000000000000000000, 	9.535422628752306974750972105874472546463270533950015964944947223915567998797527e-01, 	2.008938905111806449976796784540056250989437103271484375000000000000000000000000e-01, 	2.266529605182858453371608220550115220248699188232421875000000000000000000000000e-03, 	8.202440851919615005549855696890944415375704346082841311726951971650123596191406e-13, 	0, 	0, 	0, 	0, 	0, 	3.829002380371093750000000000000000000000000000000000000000000000000000000000000e-04, 
	AND-0.1-10000.dens-82, 	Mosek, 	8, 	2, 	2, 	2, 	Optimal, 	-4.518432227142904489269881196378264576196670532226562500000000000000000000000000e-01, 	0.000000000000000000000000000000000000000000000000000000000000000000000000000000, 	5.224743039368963649092861545173609519321367145039403112605214118957519531250000e-12, 	1.913569996903063952231605071574449539184570312500000000000000000000000000000000e-12, 	6.790622778404921156898253358122404807007202465207740260666469112038612365722656e-13, 	2.703774704126971073492313735187053680419921875000000000000000000000000000000000e-13, 	8.779377225209827884100377559661865234375000000000000000000000000000000000000000e-11, 	6.242107552446604912447531241452870222861937232750051407492719590663909912109375e-12, 	2.13569308904148799338509832922001455308980144565111913834698498249053955078125e-11, 	9.343027953464907496178157833566317474960811924364912158630241032620808263096548e-01, 	2.037973750573806031027856988657731562852859497070312500000000000000000000000000e-01, 	1.539601272231258402914400029715125128859654068946838378906250000000000000000000e-03, 	1.356872038155443067203309581714165688026696443557739257812500000000000000000000e-03, 	31, 	107, 	107, 	107, 	27, 	7.491111755371093750000000000000000000000000000000000000000000000000000000000000e-04, 
	AND-0.1-10000.dens-82, 	ECOS_L, 	24, 	2, 	2, 	2, 	Optimal, 	-4.518432193330826351918005912011722102761268615722656250000000000000000000000000e-01, 	0.000000000000000000000000000000000000000000000000000000000000000000000000000000, 	9.232636648084544275189974623559434514785682068804817390628159046173095703125000e-11, 	2.153206488109127292318589752539992332458496093750000000000000000000000000000000e-09, 	9.021605120804046447514243798541759555842389772806200198829174041748046875000000e-10, 	5.104706102265765821357490494847297668457031250000000000000000000000000000000000e-10, 	0.000000000000000000000000000000000000000000000000000000000000000000000000000000, 	0.000000000000000000000000000000000000000000000000000000000000000000000000000000, 	0.000000000000000000000000000000000000000000000000000000000000000000000000000000, 	9.343027904684389244413840849443612690036462638461713480368063595380110005680838e-01, 	2.037973721868065191120678036895697005093097686767578125000000000000000000000000e-01, 	1.539605466573493695869867536885067238472402095794677734375000000000000000000000e-03, 	1.356876227065238922631085216607971233315765857696533203125000000000000000000000e-03, 	0, 	0, 	0, 	0, 	0, 	3.919601440429687500000000000000000000000000000000000000000000000000000000000000e-04, 
	AND-0.1-10000.dens-83, 	Mosek, 	8, 	2, 	2, 	2, 	Optimal, 	-4.337139015261220476027403947227867320179939270019531250000000000000000000000000e-01, 	0.000000000000000000000000000000000000000000000000000000000000000000000000000000, 	9.258089589250973283996703471829931540726388305984073667787015438079833984375000e-12, 	5.134968839026754494625492952764034271240234375000000000000000000000000000000000e-12, 	1.823150059530354551226267207230314802094556236866651488526258617639541625976562e-12, 	7.303359306209955548183643259108066558837890625000000000000000000000000000000000e-13, 	2.775126795029336790321394801139831542968750000000000000000000000000000000000000e-10, 	1.05218289632900205096401496258692463865724864291451012832112610340118408203125e-11, 	6.119529889289516774359012774974625470392197712499182671308517456054687500000000e-11, 	8.996887974315774335063145717680126629692640853350076454311310915405624786262529e-01, 	2.095120133753257118947033177391858771443367004394531250000000000000000000000000e-01, 	4.334104796202551453804252545864983403589576482772827148437500000000000000000000e-04, 	1.464490647582403432327979864169265056261792778968811035156250000000000000000000e-03, 	23, 	77, 	77, 	77, 	19, 	5.741119384765625000000000000000000000000000000000000000000000000000000000000000e-04, 
	AND-0.1-10000.dens-83, 	ECOS_L, 	24, 	2, 	2, 	2, 	Optimal, 	-4.337138987526353850476823481585597619414329528808593750000000000000000000000000e-01, 	9.369754477693978788433380836290706450419918382976902648806571960449218750000000e-10, 	0.000000000000000000000000000000000000000000000000000000000000000000000000000000, 	2.265577062759982496231714321766048669815063476562500000000000000000000000000000e-09, 	9.464525155197739403127902844460074549548522782060899771749973297119140625000000e-10, 	5.403207881116145472333300858736038208007812500000000000000000000000000000000000e-10, 	0.000000000000000000000000000000000000000000000000000000000000000000000000000000, 	0.000000000000000000000000000000000000000000000000000000000000000000000000000000, 	0.000000000000000000000000000000000000000000000000000000000000000000000000000000, 	8.996887934302818993807877180220832850591245938708545050698794704589127646309953e-01, 	2.095120073124281390164469485171139240264892578125000000000000000000000000000000e-01, 	4.334179758261336168345678743207827210426330566406250000000000000000000000000000e-04, 	1.464494840825788547766794778226540074683725833892822265625000000000000000000000e-03, 	0, 	0, 	0, 	0, 	0, 	3.981590270996093750000000000000000000000000000000000000000000000000000000000000e-04, 
	AND-0.1-10000.dens-84, 	Mosek, 	8, 	2, 	2, 	2, 	Optimal, 	-4.392818921426853706613258054858306422829627990722656250000000000000000000000000e-01, 	0.000000000000000000000000000000000000000000000000000000000000000000000000000000, 	3.401496218675369425515908616830529354047030210494995117187500000000000000000000e-04, 	1.062379351157716200759750790894031524658203125000000000000000000000000000000000e-13, 	3.995760307339422090386452576171423118738803767491241103471111273393034934997559e-14, 	2.178118796436478987743612378835678100585937500000000000000000000000000000000000e-14, 	2.720785374776824028231203556060791015625000000000000000000000000000000000000000e-09, 	1.175247649342403047322484629494936402048857471136500407737912610173225402832031e-12, 	7.45044388105246854941150226742582469811881917820528542506508529186248779296875e-12, 	9.067198924183098636473554618729960129699075349089157216644433336027643504516614e-01, 	2.068165822080878513133939122781157493591308593750000000000000000000000000000000e-01, 	1.007148136181804966293729108883781009353697299957275390625000000000000000000000e-02, 	8.277136387110289443134594299600192075157102878030582204793574874202022328972816e-17, 	14, 	39, 	39, 	39, 	10, 	4.069805145263671875000000000000000000000000000000000000000000000000000000000000e-04, 
	AND-0.1-10000.dens-84, 	ECOS_L, 	24, 	2, 	2, 	2, 	Optimal, 	-4.392818918241421788373202161892550066113471984863281250000000000000000000000000e-01, 	0.000000000000000000000000000000000000000000000000000000000000000000000000000000, 	3.401478756013123294979494382062057411530986428260803222656250000000000000000000e-04, 	1.607815595938699715361508424393832683563232421875000000000000000000000000000000e-09, 	6.805841275294781047094453981622600574619141866605787072330713272094726562500000e-10, 	3.879898624603583812131546437740325927734375000000000000000000000000000000000000e-10, 	0.000000000000000000000000000000000000000000000000000000000000000000000000000000, 	0.000000000000000000000000000000000000000000000000000000000000000000000000000000, 	0.000000000000000000000000000000000000000000000000000000000000000000000000000000, 	9.067198919587491004082581933190126853157183923309243796183608783107069291886516e-01, 	2.068165831972181289977186224859906360507011413574218750000000000000000000000000e-01, 	1.007148131726735493240987295848754001781344413757324218750000000000000000000000e-02, 	5.615053340926354420238758497617456975461763986345875565575624932534992694854736e-15, 	0, 	0, 	0, 	0, 	0, 	3.700256347656250000000000000000000000000000000000000000000000000000000000000000e-04, 
	AND-0.1-10000.dens-85, 	Mosek, 	8, 	2, 	2, 	2, 	Optimal, 	-4.400515832847138320005342393415048718452453613281250000000000000000000000000000e-01, 	0.000000000000000000000000000000000000000000000000000000000000000000000000000000, 	3.708345210132707444897076605201186855057839120153317935546510852873325347900391e-13, 	1.299967078427499700410407967865467071533203125000000000000000000000000000000000e-13, 	5.174149879922812539710057122501404135584811977421892947859305422753095626831055e-14, 	3.227973444097642641281709074974060058593750000000000000000000000000000000000000e-14, 	4.697309208268052316270768642425537109375000000000000000000000000000000000000000e-11, 	4.834941337137936583119464321870175721679654956552951716730603948235511779785156e-13, 	1.709238908597139195040018698014121114985008897946272554690949618816375732421875e-12, 	9.116834537795682602313515729592322126608873103267197524152900356313350073587135e-01, 	2.030833976408532859370126288922620005905628204345703125000000000000000000000000e-01, 	2.332048708836746356157579307399885237828129902482032775878906250000000000000000e-05, 	4.500344750413620871498654452125265379436314105987548828125000000000000000000000e-03, 	65, 	249, 	249, 	249, 	61, 	1.482009887695312500000000000000000000000000000000000000000000000000000000000000e-03, 
	AND-0.1-10000.dens-85, 	ECOS_L, 	24, 	2, 	2, 	2, 	Optimal, 	-4.400515832071624777732665734220063313841819763183593750000000000000000000000000e-01, 	1.476567051689198443384338408051591889913467525730084162205457687377929687500000e-09, 	0.000000000000000000000000000000000000000000000000000000000000000000000000000000, 	1.224615985007115881444406113587319850921630859375000000000000000000000000000000e-09, 	5.079701968735110389104032907806301339048715703938796650618314743041992187500000e-10, 	2.894233984418459471044116071425378322601318359375000000000000000000000000000000e-10, 	0.000000000000000000000000000000000000000000000000000000000000000000000000000000, 	0.000000000000000000000000000000000000000000000000000000000000000000000000000000, 	0.000000000000000000000000000000000000000000000000000000000000000000000000000000, 	9.116834536676852259877865633693587947042631311179308063523011658912389200732002e-01, 	2.030833900216462428733876777187106199562549591064453125000000000000000000000000e-01, 	2.332813314241505932072548445965765040455153211951255798339843750000000000000000e-05, 	4.500346694249594131642666638981609139591455459594726562500000000000000000000000e-03, 	0, 	0, 	0, 	0, 	0, 	3.960132598876953125000000000000000000000000000000000000000000000000000000000000e-04, 
	AND-0.1-10000.dens-86, 	Mosek, 	8, 	2, 	2, 	2, 	Optimal, 	-4.417888885725008152327575317031005397439002990722656250000000000000000000000000e-01, 	0.000000000000000000000000000000000000000000000000000000000000000000000000000000, 	3.795370187273915943068636202895049791550263762474060058593750000000000000000000e-04, 	8.483491686916977414512075483798980712890625000000000000000000000000000000000000e-14, 	3.010455573748462175753298440306628380838714978406933653332089306786656379699707e-14, 	1.196265309033606172306463122367858886718750000000000000000000000000000000000000e-14, 	3.344934107474273332627490162849426269531250000000000000000000000000000000000000e-09, 	1.368850489786743476457552651077396343353223540084684373141499236226081848144531e-12, 	8.823671750073799923636125677049626536002646659540005202870815992355346679687500e-12, 	9.228210794929013146812612110006018084222518068563774299630244567157700992054088e-01, 	2.029938355836478636184949664311716333031654357910156250000000000000000000000000e-01, 	9.999709705613250843025952008247259072959423065185546875000000000000000000000000e-03, 	-1.037315120191411924512348517754201732809693947863494134509210198302753269672394e-16, 	14, 	39, 	39, 	39, 	10, 	4.208087921142578125000000000000000000000000000000000000000000000000000000000000e-04, 
	AND-0.1-10000.dens-86, 	ECOS_L, 	24, 	2, 	2, 	2, 	Optimal, 	-4.417888879339278984659244997601490467786788940429687500000000000000000000000000e-01, 	0.000000000000000000000000000000000000000000000000000000000000000000000000000000, 	3.795362325616886902020230554199997641262598335742950439453125000000000000000000e-04, 	2.764581133463117623705329606309533119201660156250000000000000000000000000000000e-09, 	1.151387067170766097384067535636976986612722839709022082388401031494140625000000e-09, 	6.557572262977373611647635698318481445312500000000000000000000000000000000000000e-10, 	0.000000000000000000000000000000000000000000000000000000000000000000000000000000, 	0.000000000000000000000000000000000000000000000000000000000000000000000000000000, 	0.000000000000000000000000000000000000000000000000000000000000000000000000000000, 	9.22821078571635414501412967921892361816828358403590116647269568180984616259724e-01, 	2.029938373184951017069721501684398390352725982666015625000000000000000000000000e-01, 	9.999709700319050001415810413618601160123944282531738281250000000000000000000000e-03, 	6.097972454919791302327529418099563124294824455889907355299328628461807966232300e-15, 	0, 	0, 	0, 	0, 	0, 	3.750324249267578125000000000000000000000000000000000000000000000000000000000000e-04, 
	AND-0.1-10000.dens-87, 	Mosek, 	8, 	2, 	2, 	2, 	Optimal, 	-4.421817434637778099215665861265733838081359863281250000000000000000000000000000e-01, 	0.000000000000000000000000000000000000000000000000000000000000000000000000000000, 	1.292393172840154078785010896768736463058324659414211055263876914978027343750000e-11, 	3.172587192956655144371325150132179260253906250000000000000000000000000000000000e-12, 	1.126915457037456970953161258518570268924094412987813029758399352431297302246094e-12, 	4.554481791707587490236619487404823303222656250000000000000000000000000000000000e-13, 	2.634927831479672022396698594093322753906250000000000000000000000000000000000000e-10, 	8.147944956739030902596795746825153287928866774336711387149989604949951171875000e-12, 	4.614297199632854428341595076974886429493905026788524992298334836959838867187500e-11, 	9.174763287349484285615499280560205554970962336979444224446544208339319773385662e-01, 	2.030718772596701027222110269576660357415676116943359375000000000000000000000000e-01, 	1.934224256241828549668371195480176538694649934768676757812500000000000000000000e-03, 	2.417854808413668623538056445809729666507337242364883422851562500000000000000000e-04, 	44, 	160, 	160, 	160, 	40, 	1.141071319580078125000000000000000000000000000000000000000000000000000000000000e-03, 
	AND-0.1-10000.dens-87, 	ECOS_L, 	24, 	2, 	2, 	2, 	Optimal, 	-4.421817416091762820151700452697696164250373840332031250000000000000000000000000e-01, 	0.000000000000000000000000000000000000000000000000000000000000000000000000000000, 	1.730133954461208504835791521965504546898273474653251469135284423828125000000000e-09, 	1.482690383663998190399979648645967245101928710937500000000000000000000000000000e-09, 	6.146939549592541308496268550307962963419328161762678064405918121337890625000000e-10, 	3.484548205534565568086691200733184814453125000000000000000000000000000000000000e-10, 	0.000000000000000000000000000000000000000000000000000000000000000000000000000000, 	0.000000000000000000000000000000000000000000000000000000000000000000000000000000, 	0.000000000000000000000000000000000000000000000000000000000000000000000000000000, 	9.174763260593240014258970712283995939957296530041716039118153249179164451326766e-01, 	2.030718760379331411236591975466581061482429504394531250000000000000000000000000e-01, 	1.934226412531736463001896808577839692588895559310913085937500000000000000000000e-03, 	2.417876567669134039821610127063422623905353248119354248046875000000000000000000e-04, 	0, 	0, 	0, 	0, 	0, 	3.900527954101562500000000000000000000000000000000000000000000000000000000000000e-04, 
	AND-0.1-10000.dens-88, 	Mosek, 	8, 	2, 	2, 	2, 	Optimal, 	-4.461221172765139075799822876433609053492546081542968750000000000000000000000000e-01, 	0.000000000000000000000000000000000000000000000000000000000000000000000000000000, 	2.026869618741871964962691921030568664718884974718093872070312500000000000000000e-04, 	4.350339533054636831366224214434623718261718750000000000000000000000000000000000e-13, 	1.543499595537644088284295388792129929955970063515380275021016132086515426635742e-13, 	6.146125275385827535501448437571525573730468750000000000000000000000000000000000e-14, 	1.929215853735399832658004015684127807617187500000000000000000000000000000000000e-08, 	5.08701147156642961430975564852483418280815197221045309561304748058319091796875e-12, 	2.183082471528322644508784445099261635470089260024906252510845661163330078125000e-11, 	9.26303409008217394844925457682103842828887622513934727762666965913241482298357e-01, 	2.082796050085935490869815112091600894927978515625000000000000000000000000000000e-01, 	-7.38752536975720907939348675843591105719682172645566831103991489726467989385128e-17, 	5.318339121051945429796692366153365583159029483795166015625000000000000000000000e-03, 	40, 	143, 	143, 	143, 	36, 	1.591920852661132812500000000000000000000000000000000000000000000000000000000000e-03, 
	AND-0.1-10000.dens-88, 	ECOS_L, 	24, 	2, 	2, 	2, 	Optimal, 	-4.461221166660387926761188737145857885479927062988281250000000000000000000000000e-01, 	0.000000000000000000000000000000000000000000000000000000000000000000000000000000, 	2.026822363399675432614477355031112892902456223964691162109375000000000000000000e-04, 	2.511519655440386245004447118844836950302124023437500000000000000000000000000000e-09, 	1.037635329962116603201948534206111585120879681198857724666595458984375000000000e-09, 	5.866379049201952966541284695267677307128906250000000000000000000000000000000000e-10, 	0.000000000000000000000000000000000000000000000000000000000000000000000000000000, 	0.000000000000000000000000000000000000000000000000000000000000000000000000000000, 	0.000000000000000000000000000000000000000000000000000000000000000000000000000000, 	9.263034081274878138156763751039588094478058959253999068681381910424593118748597e-01, 	2.082796065962849441088877711081295274198055267333984375000000000000000000000000e-01, 	6.681741487662445581862311854891820051102931110609262077559833414852619171142578e-14, 	5.318339130988112770093145798000477952882647514343261718750000000000000000000000e-03, 	0, 	0, 	0, 	0, 	0, 	3.759860992431640625000000000000000000000000000000000000000000000000000000000000e-04, 
	AND-0.1-10000.dens-89, 	Mosek, 	8, 	2, 	2, 	2, 	Optimal, 	-4.459552449609803792540674294286873191595077514648437500000000000000000000000000e-01, 	0.000000000000000000000000000000000000000000000000000000000000000000000000000000, 	4.456673130496190647631404857520465156994760036468505859375000000000000000000000e-04, 	4.666753095072806445386959239840507507324218750000000000000000000000000000000000e-14, 	2.150579308704472803076166610960718732597205839207621380637647234834730625152588e-14, 	1.218469769526109303114935755729675292968750000000000000000000000000000000000000e-14, 	1.334177213152543117757886648178100585937500000000000000000000000000000000000000e-10, 	7.155345610333697119578121760094951613409303831092600489682808984071016311645508e-14, 	3.104425277104210384955656600703421558800840229785933388484409078955650329589844e-13, 	9.311083772522508270635290601589610415332457191165447932982717217894709047219048e-01, 	1.985684450444976656413587079441640526056289672851562500000000000000000000000000e-01, 	1.131566235594524613694566994581691687926650047302246093750000000000000000000000e-02, 	-7.334048823074787466327109946189059335613065287139133996419104732922278344631195e-17, 	33, 	116, 	116, 	116, 	29, 	7.510185241699218750000000000000000000000000000000000000000000000000000000000000e-04, 
